IDtag,RTC_time,,temp,humidity,loadCell,vbat,ElecCond 
100,5:49_4/23,,6.29,63.02,0.514301,3.7,213
100,5:54_4/23,,6.07,63.18,0.514174,3.7,213
100,5:59_4/23,,6.07,63.8,0.514151,3.7,213
100,6:4_4/23,,6.04,64.35,0.514181,3.7,213
100,6:9_4/23,,5.97,64.55,0.513615,3.7,213
100,6:14_4/23,,6.07,64.37,0.513745,3.7,213
100,6:19_4/23,,6.24,64.12,0.513855,3.7,213
100,6:24_4/23,,6.44,63.95,0.513884,3.7,213
100,6:29_4/23,,6.63,63.88,0.513921,3.7,213
100,6:34_4/23,,7.2,64.04,0.514511,3.7,213
100,6:39_4/23,,7.52,63.64,0.514904,3.7,213
100,6:44_4/23,,7.61,63.29,0.515365,3.7,213
100,6:49_4/23,,7.74,63.22,0.514706,3.7,213
100,6:54_4/23,,7.9,62.98,0.51464,3.7,213
100,6:59_4/23,,8.03,62.65,0.514927,3.7,213
100,7:4_4/23,,8.11,62.64,0.515467,3.7,213
100,7:9_4/23,,8.37,62.23,0.515248,3.7,213
100,7:14_4/23,,8.46,62.06,0.515271,3.7,213
100,7:19_4/23,,8.58,61.94,0.51608,3.7,213
100,7:24_4/23,,8.75,61.8,0.515736,3.7,213
100,7:29_4/23,,8.91,61.58,0.515673,3.7,213
100,7:34_4/23,,9.05,61.45,0.515706,3.7,213
100,7:39_4/23,,9.32,61.53,0.516364,3.7,213
100,7:44_4/23,,9.56,61.23,0.516316,3.7,213
100,7:49_4/23,,9.74,61.18,0.516459,3.7,213
100,7:54_4/23,,9.94,61.04,0.517899,3.7,213
100,7:59_4/23,,10.23,60.74,0.516376,3.7,213
100,8:9_4/23,,10.63,60.41,0.516283,3.7,213
100,8:14_4/23,,10.94,60.24,0.516628,3.7,213
100,8:19_4/23,,11.23,59.4,0.516633,3.7,213
100,8:24_4/23,,11.65,59.73,0.516091,3.7,213
100,8:29_4/23,,11.93,58.94,0.516743,3.7,213
100,8:34_4/23,,12.37,58.52,0.517111,3.7,213
100,8:39_4/23,,12.62,57.62,0.517505,3.7,213
100,8:44_4/23,,12.96,57.87,0.517353,3.7,213
100,8:49_4/23,,13.36,57.55,0.517088,3.7,213
100,8:54_4/23,,13.44,55.71,0.517877,3.7,213
100,8:59_4/23,,13.74,55.76,0.517702,3.7,213
100,9:4_4/23,,14.09,55.49,0.517308,3.7,213
100,9:9_4/23,,14.41,54.38,0.517943,3.7,213
100,9:14_4/23,,14.62,54.1,0.518268,3.7,213
100,9:19_4/23,,14.79,53.24,0.517492,3.7,213
100,9:24_4/23,,15.15,53.67,0.517663,3.7,213
100,9:29_4/23,,15.59,53.17,0.517624,3.7,213
100,9:34_4/23,,15.82,52.96,0.518246,3.7,213
100,9:44_4/23,,16.18,51.66,0.517392,3.7,213
100,9:49_4/23,,16.34,50.94,0.518288,3.7,213
100,9:54_4/23,,16.56,49.56,0.518378,3.7,213
100,9:59_4/23,,16.62,50.51,0.518393,3.7,213
100,10:4_4/23,,17.09,48.83,0.517788,3.7,213
100,10:9_4/23,,17.04,49.16,0.51671,3.7,213
100,10:19_4/23,,17.23,48.08,0.516962,3.7,213
100,10:24_4/23,,17.28,47.51,0.517141,3.7,213
100,10:29_4/23,,17.9,47.76,0.516814,3.7,213
100,10:34_4/23,,18.3,48.34,0.517935,3.7,213
100,10:39_4/23,,18.55,47.96,0.517006,3.7,213
100,10:44_4/23,,18.86,47.89,0.517338,3.7,213
100,10:49_4/23,,19.51,47.61,0.517442,3.7,213
100,10:54_4/23,,19.36,47.13,0.517265,3.7,213
100,10:59_4/23,,19.49,46.47,0.517614,3.7,213
100,11:4_4/23,,19.69,46.8,0.516541,3.7,213
100,11:9_4/23,,19.66,46.65,0.516307,3.7,213
100,11:14_4/23,,20.07,47.03,0.516209,3.7,213
100,11:19_4/23,,20.24,46.7,0.516864,3.7,213
100,11:24_4/23,,20.25,46.89,0.516287,3.7,213
100,11:29_4/23,,20.29,47.01,0.516291,3.7,213
100,11:34_4/23,,20.13,45.58,0.514862,3.7,213
100,11:39_4/23,,20.53,46,0.512903,3.7,213
100,11:44_4/23,,20.47,44.75,0.515084,3.7,213
100,11:49_4/23,,21.01,45.81,0.514267,3.7,213
100,11:54_4/23,,21.6,45.24,0.513681,3.7,213
100,11:59_4/23,,21.41,44.7,0.513663,3.7,213
100,12:4_4/23,,21.68,44.71,0.513975,3.7,213
100,12:9_4/23,,21.48,43.68,0.513273,3.7,213
100,12:14_4/23,,21.96,43.99,0.513028,3.7,213
100,12:19_4/23,,21.52,41.73,0.511565,3.7,213
100,12:24_4/23,,22.23,43.53,0.51295,3.7,213
100,12:29_4/23,,22.43,42.97,0.512127,3.7,213
100,12:34_4/23,,22.86,41.51,0.512796,3.7,213
100,12:39_4/23,,22.44,41.97,0.506963,3.7,213
100,12:44_4/23,,22.42,41.95,0.510489,3.7,213
100,12:49_4/23,,22.82,42.18,0.508838,3.7,213
100,12:54_4/23,,23.13,41.11,0.509396,3.7,213
100,12:59_4/23,,23.14,41.21,0.508893,3.7,213
100,13:4_4/23,,23.36,41.6,0.508812,3.7,213
100,13:9_4/23,,23.2,39.34,0.5085,3.7,213
100,13:14_4/23,,23.36,40.76,0.506441,3.7,213
100,13:19_4/23,,23.5,39.63,0.50723,3.7,213
100,13:24_4/23,,23.82,41.54,0.506472,3.7,213
100,13:29_4/23,,23.79,39.91,0.507388,3.7,213
100,13:34_4/23,,23.91,40.73,0.505446,3.7,213
100,13:39_4/23,,24.09,40.73,0.506662,3.7,213
100,13:44_4/23,,24.34,40.7,0.503934,3.7,213
100,13:49_4/23,,24.31,40,0.504007,3.7,213
100,13:54_4/23,,24.06,40.13,0.505875,3.7,213
100,13:59_4/23,,23.89,39.23,0.503939,3.7,213
100,14:4_4/23,,23.88,40.2,0.50297,3.7,213
100,14:9_4/23,,24.18,40.42,0.502343,3.7,213
100,14:19_4/23,,24.6,40.38,0.500373,3.7,213
100,14:24_4/23,,24.79,39.18,0.500018,3.7,213
100,14:29_4/23,,24.59,38.35,0.498903,3.7,213
100,14:34_4/23,,24.8,38.44,0.500678,3.7,213
100,14:39_4/23,,24.97,37.99,0.499318,3.7,213
100,14:54_4/23,,24.93,38.67,0.49657,3.7,213
100,14:59_4/23,,25.01,36.6,0.494723,3.7,213
100,15:4_4/23,,24.91,37.96,0.494474,3.7,213
100,15:9_4/23,,25.19,38.39,0.494459,3.7,213
100,15:14_4/23,,25.22,36.6,0.494464,3.7,213
100,15:19_4/23,,25.3,39.4,0.493439,3.7,213
100,15:24_4/23,,25.31,37.1,0.493871,3.7,213
100,15:29_4/23,,25.19,36.92,0.492294,3.7,213
100,15:34_4/23,,25.25,37.67,0.494546,3.7,213
100,15:39_4/23,,25.17,36.99,0.4914,3.7,213
IDtag,RTC_time,,temp,humidity,loadCell,vbat,ElecCond
200,15:36_4/17,,12.04,49.74,0.65201,4.2,190
200,15:41_4/17,,10.9,50.42,0.653071,4.2,190
200,15:46_4/17,,9.88,52.63,0.655115,4.2,188
200,15:51_4/17,,10.05,53.39,0.661107,4.2,188
200,15:56_4/17,,10.2,53.33,0.658034,4.2,188
200,16:1_4/17,,9.88,53.61,0.65754,4.2,189
200,16:6_4/17,,9.99,53.97,0.658113,4.2,189
200,16:11_4/17,,10.91,53.51,0.658656,4.2,189
200,16:16_4/17,,11.98,53.09,0.657831,4.2,189
200,16:21_4/17,,11.7,53.55,0.657655,4.2,189
200,16:26_4/17,,11.44,53.14,0.656231,4.2,189
200,16:36_4/17,,11.6,53.47,0.656502,4.2,250
200,16:41_4/17,,11.22,53.7,0.655357,4.2,250
200,16:46_4/17,,10.91,54.27,0.655518,4.2,192
200,16:51_4/17,,11.01,54.38,0.655578,4.2,251
200,16:56_4/17,,11.02,54.66,0.65555,4.2,251
200,17:1_4/17,,11.11,54.56,0.655318,4.2,192
200,17:6_4/17,,10.89,54.63,0.654209,4.2,212
200,17:11_4/17,,10.74,54.69,0.654843,4.2,212
200,17:16_4/17,,10.87,55.04,0.654194,4.2,190
200,17:21_4/17,,10.83,54.72,0.65439,4.2,211
200,17:26_4/17,,10.78,55.14,0.653832,4.2,211
200,17:31_4/17,,10.81,55.04,0.654191,4.2,193
200,17:36_4/17,,10.73,55.1,0.653843,4.2,213
200,17:41_4/17,,10.69,55.33,0.653618,4.2,213
200,17:46_4/17,,10.61,55.47,0.653755,4.2,191
200,17:51_4/17,,10.59,55.46,0.653459,4.2,256
200,17:56_4/17,,10.59,55.83,0.653596,4.2,256
200,18:1_4/17,,10.6,55.79,0.65343,4.2,191
200,18:6_4/17,,10.57,55.99,0.653263,4.2,214
200,18:11_4/17,,10.52,55.93,0.653368,4.2,214
200,18:16_4/17,,10.49,56.19,0.653354,4.2,192
200,18:21_4/17,,10.45,56.26,0.653293,4.2,212
200,18:26_4/17,,10.42,56.28,0.653113,4.2,212
200,18:31_4/17,,10.37,56.35,0.65324,4.2,192
200,18:36_4/17,,10.35,56.57,0.653216,4.2,258
200,18:41_4/17,,10.29,56.68,0.653014,4.2,258
200,18:46_4/17,,10.25,56.72,0.65325,4.2,194
200,18:51_4/17,,10.24,56.83,0.65318,4.2,256
200,18:56_4/17,,10.21,56.94,0.653427,4.2,256
200,19:1_4/17,,10.17,57.07,0.653088,4.2,193
200,19:6_4/17,,10.07,57.19,0.653099,4.2,213
200,19:11_4/17,,10.07,57.49,0.653259,4.2,213
200,19:16_4/17,,10.05,57.42,0.652689,4.2,192
200,19:21_4/17,,9.87,57.04,0.653084,4.2,214
200,19:26_4/17,,9.69,56.96,0.653338,4.2,214
200,19:31_4/17,,9.51,57.14,0.65266,4.2,193
200,19:36_4/17,,9.39,57.39,0.652927,4.2,265
200,19:41_4/17,,9.29,57.55,0.652951,4.2,265
200,19:46_4/17,,9.12,57.69,0.652866,4.2,194
200,19:51_4/17,,8.98,57.69,0.652869,4.2,261
200,19:56_4/17,,8.87,57.97,0.653054,4.2,261
200,20:1_4/17,,8.75,58.04,0.653006,4.2,193
200,20:6_4/17,,8.65,58.17,0.652966,4.2,214
200,20:11_4/17,,8.67,59.04,0.653041,4.2,214
200,20:16_4/17,,8.71,59.46,0.653069,4.2,194
200,20:21_4/17,,8.8,59.79,0.653143,4.2,214
200,20:26_4/17,,8.83,60.14,0.653469,4.2,214
200,20:31_4/17,,8.75,60.33,0.653114,4.2,192
200,20:36_4/17,,8.6,60.61,0.653182,4.2,266
200,20:41_4/17,,8.53,61.01,0.653123,4.2,266
200,20:46_4/17,,8.48,61.43,0.653184,4.2,194
200,20:51_4/17,,8.47,61.74,0.653201,4.2,266
200,20:56_4/17,,8.38,62.1,0.653319,4.2,266
200,21:1_4/17,,8.3,62.34,0.653372,4.2,194
200,21:6_4/17,,8.25,62.63,0.653326,4.2,215
200,21:11_4/17,,8.24,62.88,0.653346,4.2,215
200,21:16_4/17,,8.21,63.16,0.653222,4.2,195
200,21:21_4/17,,8.19,63.35,0.653296,4.2,213
200,21:26_4/17,,8.17,63.58,0.653383,4.2,213
200,21:31_4/17,,8.13,63.76,0.653294,4.2,196
200,21:41_4/17,,8.11,64.27,0.653427,4.2,260
200,21:46_4/17,,8.05,64.46,0.653482,4.2,194
200,21:51_4/17,,8.05,64.78,0.65356,4.2,260
200,21:56_4/17,,8.07,64.99,0.653471,4.2,260
200,22:1_4/17,,8.09,65.23,0.653574,4.2,196
200,22:6_4/17,,8.07,65.41,0.653569,4.2,214
200,22:11_4/17,,8.04,65.58,0.653618,4.2,214
200,22:16_4/17,,7.99,65.75,0.653682,4.2,196
200,22:21_4/17,,7.97,65.99,0.653557,4.2,216
200,22:26_4/17,,7.89,66.14,0.653654,4.2,216
200,22:31_4/17,,7.78,66.31,0.653786,4.2,196
200,22:36_4/17,,7.72,66.53,0.653796,4.2,262
200,22:41_4/17,,7.64,66.7,0.653798,4.2,262
200,22:46_4/17,,7.58,66.85,0.653916,4.2,195
200,22:51_4/17,,7.54,67.11,0.65393,4.2,260
200,22:56_4/17,,7.47,67.25,0.654074,4.2,260
200,23:1_4/17,,7.35,67.46,0.654103,4.2,196
200,23:6_4/17,,7.26,67.66,0.654136,4.2,213
200,23:11_4/17,,7.22,67.82,0.654208,4.2,213
200,23:16_4/17,,7.15,68.01,0.654268,4.2,196
200,23:21_4/17,,7.1,68.1,0.654356,4.2,215
200,23:26_4/17,,7.03,68.25,0.654251,4.2,215
200,23:31_4/17,,6.96,68.47,0.654306,4.2,196
200,23:36_4/17,,6.97,68.66,0.65446,4.2,261
200,23:41_4/17,,6.98,68.72,0.654405,4.2,261
200,23:46_4/17,,6.95,68.88,0.654409,4.2,196
200,23:51_4/17,,6.91,68.97,0.654449,4.2,216
200,23:56_4/17,,6.86,69.1,0.654349,4.2,216
200,0:1_4/18,,6.76,69.13,0.654445,4.2,196
200,0:6_4/18,,6.64,69.35,0.654448,4.2,263
200,0:11_4/18,,6.53,69.56,0.654627,4.2,263
200,0:16_4/18,,6.52,69.85,0.654655,4.2,197
200,0:21_4/18,,6.42,69.88,0.654836,4.2,217
200,0:26_4/18,,6.4,70.17,0.654798,4.2,217
200,0:31_4/18,,6.48,70.31,0.6551,4.2,196
200,0:36_4/18,,6.5,70.4,0.655015,4.2,216
200,0:41_4/18,,6.48,70.55,0.65499,4.2,216
200,0:46_4/18,,6.44,70.57,0.655096,4.2,195
200,0:51_4/18,,6.24,70.6,0.65498,4.2,263
200,0:56_4/18,,6.05,70.82,0.655094,4.2,263
200,1:1_4/18,,5.88,71,0.655239,4.2,197
200,1:6_4/18,,5.75,71.22,0.655272,4.2,214
200,1:11_4/18,,5.65,71.46,0.655284,4.2,214
200,1:16_4/18,,5.63,71.66,0.655403,4.2,195
200,1:21_4/18,,5.57,71.77,0.655483,4.2,215
200,1:26_4/18,,5.49,71.9,0.65555,4.2,215
200,1:31_4/18,,5.44,72.05,0.65559,4.2,197
200,1:36_4/18,,5.37,72.23,0.655731,4.2,217
200,1:41_4/18,,5.32,72.4,0.655778,4.2,217
200,1:46_4/18,,5.35,72.61,0.655831,4.2,196
200,1:51_4/18,,5.37,72.7,0.65584,4.2,271
200,1:56_4/18,,5.35,72.84,0.65583,4.2,271
200,2:1_4/18,,5.31,72.95,0.655901,4.2,196
200,2:6_4/18,,5.32,73.08,0.655938,4.2,214
200,2:11_4/18,,5.34,73.23,0.655919,4.2,214
200,2:16_4/18,,5.3,73.29,0.656036,4.2,197
200,2:21_4/18,,5.28,73.46,0.655988,4.2,215
200,2:26_4/18,,5.26,73.56,0.656071,4.2,215
200,2:31_4/18,,5.24,73.61,0.65615,4.2,195
200,2:36_4/18,,5.2,73.75,0.656045,4.2,264
200,2:41_4/18,,5.15,73.91,0.656188,4.2,264
200,2:46_4/18,,5.1,73.98,0.656124,4.2,197
200,2:51_4/18,,5.11,74.06,0.656174,4.2,265
200,2:56_4/18,,5.01,74.12,0.656316,4.2,265
200,3:1_4/18,,4.92,74.2,0.656349,4.2,198
200,3:6_4/18,,4.84,74.3,0.656345,4.2,216
200,3:11_4/18,,4.82,74.51,0.656433,4.2,216
200,3:16_4/18,,4.87,74.65,0.656587,4.2,199
200,3:21_4/18,,4.84,74.68,0.656515,4.2,216
200,3:26_4/18,,4.79,74.81,0.65657,4.2,216
200,3:31_4/18,,4.81,74.94,0.656697,4.2,197
200,3:36_4/18,,4.89,75.08,0.656745,4.2,266
200,3:41_4/18,,4.87,75.13,0.656881,4.2,266
200,3:46_4/18,,4.86,75.22,0.656899,4.2,198
200,3:51_4/18,,4.92,75.4,0.656902,4.2,266
200,3:56_4/18,,4.86,75.42,0.656886,4.2,266
200,4:1_4/18,,4.85,75.51,0.656963,4.2,198
200,4:6_4/18,,4.87,75.67,0.657027,4.2,216
200,4:11_4/18,,5.07,75.78,0.657032,4.2,216
200,4:16_4/18,,5.37,75.7,0.656948,4.2,197
200,4:21_4/18,,5.53,75.47,0.656901,4.2,215
200,4:26_4/18,,5.53,75.29,0.657,4.2,215
200,4:31_4/18,,5.66,75.35,0.656963,4.2,196
200,4:36_4/18,,5.69,75.31,0.657084,4.2,269
200,4:41_4/18,,5.72,75.26,0.65716,4.2,269
200,4:46_4/18,,5.71,75.24,0.657167,4.2,198
200,4:51_4/18,,5.66,75.26,0.656972,4.2,263
200,4:56_4/18,,5.62,75.35,0.657207,4.2,263
200,5:1_4/18,,5.6,75.41,0.657196,4.2,196
200,5:6_4/18,,5.55,75.44,0.65721,4.2,212
200,5:11_4/18,,5.46,75.52,0.657332,4.2,212
200,5:16_4/18,,5.47,75.55,0.657428,4.2,198
200,5:21_4/18,,5.42,75.59,0.657317,4.2,215
200,5:26_4/18,,5.37,75.74,0.657452,4.2,215
200,5:31_4/18,,5.4,75.91,0.657475,4.2,198
200,5:36_4/18,,5.45,75.94,0.657507,4.2,267
200,5:41_4/18,,5.43,75.96,0.657613,4.2,267
200,5:46_4/18,,5.38,76.07,0.657449,4.2,199
200,5:51_4/18,,5.45,76.17,0.657503,4.2,216
200,6:1_4/18,,5.37,76.2,0.657588,4.2,197
200,6:6_4/18,,5.28,76.24,0.657704,4.2,213
200,6:11_4/18,,5.24,76.36,0.657747,4.2,213
200,6:16_4/18,,5.1,76.42,0.65787,4.2,195
200,6:21_4/18,,5.04,76.61,0.657773,4.2,216
200,6:26_4/18,,5.06,76.75,0.658,4.2,216
200,6:31_4/18,,5.01,76.81,0.657914,4.2,197
200,6:36_4/18,,5.01,76.97,0.657944,4.2,268
200,6:41_4/18,,5.03,76.95,0.658002,4.2,268
200,6:46_4/18,,5.09,77,0.658048,4.2,199
200,6:51_4/18,,5.1,77.08,0.658095,4.2,213
200,6:56_4/18,,5.13,77.1,0.658102,4.2,213
200,7:1_4/18,,5.13,77.15,0.658084,4.2,198
200,7:6_4/18,,5.14,77.24,0.658165,4.2,215
200,7:11_4/18,,5.16,77.32,0.658231,4.2,215
200,7:16_4/18,,5.23,77.43,0.658225,4.2,196
200,7:26_4/18,,5.39,77.41,0.65829,4.2,214
200,7:31_4/18,,5.48,77.43,0.658319,4.2,195
200,7:36_4/18,,5.6,77.44,0.658317,4.2,260
200,7:41_4/18,,5.71,77.47,0.658409,4.2,260
200,7:46_4/18,,5.8,77.46,0.658401,4.2,196
200,7:51_4/18,,5.89,77.43,0.658404,4.2,212
200,8:1_4/18,,6.12,77.39,0.658455,4.2,198
200,8:6_4/18,,6.27,77.41,0.65847,4.2,213
200,8:11_4/18,,6.45,77.33,0.658554,4.2,213
200,8:21_4/18,,6.75,77.1,0.658225,4.2,210
200,8:31_4/18,,6.92,76.92,0.65822,4.2,198
200,8:36_4/18,,6.97,76.79,0.658272,4.2,258
200,8:41_4/18,,7.04,76.71,0.658517,4.2,258
200,8:46_4/18,,7.13,76.69,0.658224,4.2,196
200,8:51_4/18,,7.25,76.59,0.658664,4.2,255
200,8:56_4/18,,7.34,76.55,0.658362,4.2,255
200,9:1_4/18,,7.42,76.38,0.658173,4.2,197
200,9:6_4/18,,7.48,76.38,0.658125,4.2,210
200,9:11_4/18,,7.41,76.37,0.65869,4.2,210
200,9:16_4/18,,7.45,76.4,0.658198,4.2,198
200,9:21_4/18,,7.59,76.38,0.659088,4.2,253
200,9:26_4/18,,7.65,76.21,0.658206,4.2,253
200,9:31_4/18,,7.84,75.87,0.658461,4.2,196
200,9:36_4/18,,8.11,75.63,0.660521,4.2,256
200,9:41_4/18,,8.05,75.68,0.658219,4.2,256
200,9:46_4/18,,7.95,75.76,0.657437,4.2,194
200,9:51_4/18,,8.32,75.48,0.658704,4.2,210
200,9:56_4/18,,8.67,75.06,0.657467,4.2,210
200,10:1_4/18,,8.76,74.95,0.658404,4.2,198
200,10:6_4/18,,8.87,74.73,0.658044,4.2,211
200,10:11_4/18,,9.09,74.77,0.658158,4.2,211
200,10:16_4/18,,9.24,74.44,0.658071,4.2,198
200,10:21_4/18,,9.51,74.22,0.658115,4.2,248
200,10:26_4/18,,9.43,74.06,0.657511,4.2,248
200,10:31_4/18,,9.38,74.43,0.657025,4.2,195
200,10:36_4/18,,9.42,74.41,0.658201,4.2,251
200,10:41_4/18,,9.53,74.33,0.657798,4.2,251
200,10:46_4/18,,9.67,74.29,0.65824,4.2,198
200,10:51_4/18,,9.88,74.18,0.657842,4.2,208
200,10:56_4/18,,10.16,73.87,0.65724,4.2,208
200,11:1_4/18,,10.47,73.79,0.657967,4.2,197
200,11:11_4/18,,12.07,71.48,0.657839,4.2,210
200,11:16_4/18,,11.49,71.65,0.657318,4.2,196
200,11:21_4/18,,12.12,70.57,0.657534,4.2,246
200,11:26_4/18,,12.31,70.42,0.657055,4.2,246
200,11:31_4/18,,12.1,70.41,0.656915,4.2,198
200,11:36_4/18,,12.04,70.6,0.656796,4.2,243
200,11:41_4/18,,11.99,70.18,0.65678,4.2,243
200,11:46_4/18,,11.92,70.22,0.656493,4.2,196
200,11:51_4/18,,11.93,70.03,0.65681,4.2,207
200,11:56_4/18,,12.16,70.41,0.656815,4.2,207
200,12:1_4/18,,12.47,70.03,0.657012,4.2,197
200,12:6_4/18,,12.6,69.22,0.656897,4.2,206
200,12:11_4/18,,12.73,69.23,0.656349,4.2,206
200,12:16_4/18,,12.83,68.85,0.656669,4.2,193
200,12:21_4/18,,13.03,68.74,0.656857,4.2,236
200,12:26_4/18,,13.22,68.03,0.656442,4.2,236
200,12:36_4/18,,13.35,68.05,0.656456,4.2,236
200,12:41_4/18,,13.41,67.52,0.656193,4.2,236
200,12:46_4/18,,13.32,67.66,0.656479,4.2,195
200,12:51_4/18,,13.38,67.63,0.656528,4.2,206
200,13:1_4/18,,13.68,67.17,0.656427,4.2,195
200,13:6_4/18,,13.75,66.66,0.656382,4.2,206
200,13:11_4/18,,13.96,66.28,0.656527,4.2,206
200,13:16_4/18,,14.05,65.92,0.656582,4.2,194
200,13:21_4/18,,14.37,66.34,0.655909,4.2,237
200,13:26_4/18,,14.36,66.1,0.656007,4.2,237
200,13:31_4/18,,14.6,65.98,0.656517,4.2,193
200,13:36_4/18,,14.57,65.53,0.656127,4.2,234
200,13:41_4/18,,15.92,63.63,0.656305,4.2,234
200,13:46_4/18,,16.01,63.58,0.65572,4.2,193
200,13:51_4/18,,16,63.58,0.656814,4.2,207
200,13:56_4/18,,17.34,61.56,0.656143,4.2,207
200,14:1_4/18,,17.89,60.68,0.656793,4.2,194
200,14:6_4/18,,17.96,59.99,0.655914,4.2,204
200,14:16_4/18,,18.5,59.85,0.655365,4.2,193
200,14:21_4/18,,18.83,59.47,0.654852,4.2,232
200,14:26_4/18,,17.78,59.33,0.653734,4.2,232
200,14:36_4/18,,16.17,60.68,0.65291,4.2,205
200,14:41_4/18,,16.07,60.63,0.652094,4.2,205
200,14:46_4/18,,15.72,60.28,0.652936,4.2,193
200,14:51_4/18,,15.79,60.29,0.651718,4.2,206
200,14:56_4/18,,15.43,60.24,0.651069,4.2,206
200,15:1_4/18,,15.28,60.67,0.651122,4.2,193
200,15:6_4/18,,15.07,60.28,0.650741,4.2,207
200,15:11_4/18,,15.42,60.89,0.650416,4.2,207
200,15:16_4/18,,15.31,60.59,0.649659,4.2,193
200,15:21_4/18,,15.33,60.56,0.651031,4.2,241
200,15:26_4/18,,15.96,60.23,0.650218,4.2,241
200,15:31_4/18,,15.69,60.12,0.64944,4.2,192
200,15:36_4/18,,14.84,59.56,0.649179,4.2,207
200,15:41_4/18,,16.14,58.6,0.651703,4.2,207
200,15:46_4/18,,18.08,57.12,0.651266,4.2,192
200,15:51_4/18,,17.31,57.02,0.648279,4.2,207
200,15:56_4/18,,15.82,58.79,0.647704,4.2,207
200,16:1_4/18,,14.87,59.55,0.647624,4.2,193
200,16:6_4/18,,14.33,60.21,0.64734,4.2,207
200,16:16_4/18,,13.99,60.71,0.647156,4.2,190
200,16:21_4/18,,13.93,60.73,0.647007,4.2,249
200,16:26_4/18,,13.88,60.82,0.646695,4.2,249
200,16:31_4/18,,14.21,60.36,0.646806,4.2,192
200,16:36_4/18,,14.22,60.46,0.646433,4.2,208
200,16:41_4/18,,14.33,60.39,0.646379,4.2,208
200,16:46_4/18,,14.88,59.67,0.64703,4.2,194
200,16:51_4/18,,14.83,59.55,0.645445,4.2,207
200,16:56_4/18,,14.61,59.76,0.645181,4.2,207
200,17:1_4/18,,14.64,59.6,0.645997,4.2,194
200,17:6_4/18,,14.78,59.41,0.64477,4.2,244
200,17:11_4/18,,14.78,59.47,0.643915,4.2,244
200,17:16_4/18,,15,59.37,0.644699,4.2,194
200,17:21_4/18,,15.07,59.57,0.643485,4.2,245
200,17:26_4/18,,15.09,59.02,0.644801,4.2,245
200,17:31_4/18,,15.21,59.26,0.643058,4.2,192
200,17:36_4/18,,14.75,59.51,0.642054,4.2,209
200,17:41_4/18,,14.44,59.47,0.641985,4.2,209
200,17:46_4/18,,14.14,59.73,0.642671,4.2,194
200,17:51_4/18,,14.12,59.98,0.641383,4.2,207
200,17:56_4/18,,14.01,60.2,0.641277,4.2,207
200,18:1_4/18,,13.89,60.39,0.641372,4.2,194
200,18:6_4/18,,13.74,60.65,0.641054,4.2,242
200,18:11_4/18,,13.53,60.73,0.640869,4.2,242
200,18:16_4/18,,13.27,60.74,0.640664,4.2,194
200,18:21_4/18,,13.07,60.69,0.640565,4.2,246
200,18:26_4/18,,13.04,60.79,0.640421,4.2,246
200,18:31_4/18,,13.13,60.88,0.640197,4.2,194
200,18:36_4/18,,13.1,60.98,0.640149,4.2,247
200,18:41_4/18,,13,60.97,0.640245,4.2,247
200,18:46_4/18,,12.87,61.05,0.639847,4.2,195
200,18:51_4/18,,12.72,61.3,0.639502,4.2,208
200,18:56_4/18,,12.59,61.33,0.640013,4.2,208
200,19:1_4/18,,12.5,61.34,0.639362,4.2,192
200,19:6_4/18,,12.41,61.48,0.638929,4.2,248
200,19:11_4/18,,12.36,61.68,0.63918,4.2,248
200,19:21_4/18,,12.23,61.72,0.639362,4.2,252
200,19:26_4/18,,12.09,61.95,0.638676,4.2,252
200,19:31_4/18,,11.94,62.11,0.63847,4.2,195
200,19:36_4/18,,11.74,62.25,0.638384,4.2,210
200,19:41_4/18,,11.7,62.51,0.638436,4.2,210
200,19:46_4/18,,11.65,62.53,0.63807,4.2,196
200,19:51_4/18,,11.54,62.63,0.637935,4.2,209
200,19:56_4/18,,11.45,62.73,0.638155,4.2,209
200,20:1_4/18,,11.21,63.16,0.637849,4.2,195
200,20:6_4/18,,11.08,63.5,0.637932,4.2,255
200,20:11_4/18,,10.92,63.76,0.637748,4.2,255
200,20:16_4/18,,10.82,63.98,0.637867,4.2,197
200,20:21_4/18,,10.68,64.16,0.637787,4.2,257
200,20:26_4/18,,10.57,64.31,0.637654,4.2,257
200,20:31_4/18,,10.47,64.5,0.637628,4.2,196
200,20:36_4/18,,10.38,64.64,0.637757,4.2,211
200,20:41_4/18,,10.29,64.85,0.63747,4.2,211
200,20:46_4/18,,10.27,65.03,0.637568,4.2,196
200,20:51_4/18,,10.26,65.2,0.637581,4.2,211
200,20:56_4/18,,10.24,65.25,0.637438,4.2,211
200,21:1_4/18,,10.26,65.37,0.637438,4.2,197
200,21:6_4/18,,10.21,65.51,0.637505,4.1,261
200,21:11_4/18,,10.18,65.6,0.637377,4.1,261
200,21:16_4/18,,10.19,65.77,0.637397,4.2,196
200,21:21_4/18,,10.22,65.89,0.637357,4.2,258
200,21:26_4/18,,10.15,65.89,0.637152,4.1,258
200,21:31_4/18,,10,66.01,0.637057,4.2,197
200,21:36_4/18,,9.79,66.48,0.636992,4.2,210
200,21:41_4/18,,9.57,66.91,0.636954,4.2,210
200,21:46_4/18,,9.5,67,0.637056,4.2,197
200,21:51_4/18,,9.45,67.2,0.637106,4.1,212
200,21:56_4/18,,9.3,67.56,0.637087,4.1,212
200,22:1_4/18,,9.11,67.82,0.637062,4.2,196
